id_evento,id_animal,brinco,data_evento,tipo,produto,dose_ml,custo_unit,custo_total
347,29,BR0029,2024-08-01,vacina,Brucelose,2.6,6.2,16.12
348,29,BR0029,2025-01-01,vacina,Brucelose,2.2,6.2,13.64
349,29,BR0029,2024-08-01,vacina,Raiva,2.6,3.8,9.88
350,29,BR0029,2025-01-01,vacina,Raiva,2.0,3.8,7.6
351,29,BR0029,2024-07-01,vermifugacao,Doramectina,7.0,11.2,78.4
352,29,BR0029,2024-09-29,vermifugacao,Doramectina,9.9,11.2,110.88
353,29,BR0029,2024-12-28,vermifugacao,Doramectina,7.2,11.2,80.64
354,29,BR0029,2025-03-28,vermifugacao,Doramectina,6.8,11.2,76.16
355,29,BR0029,2025-06-26,vermifugacao,Ivermectina,8.0,8.9,71.2
356,29,BR0029,2025-09-24,vermifugacao,Doramectina,5.2,11.2,58.24
357,30,BR0030,2024-08-01,vacina,Febre Aftosa,4.7,4.5,21.15
358,30,BR0030,2025-01-01,vacina,Febre Aftosa,3.6,4.5,16.2
359,30,BR0030,2024-08-01,vacina,Brucelose,3.6,6.2,22.32
360,30,BR0030,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
361,30,BR0030,2024-08-01,vacina,Raiva,3.2,3.8,12.16
362,30,BR0030,2025-01-01,vacina,Raiva,3.9,3.8,14.82
363,30,BR0030,2024-07-01,vermifugacao,Doramectina,7.1,11.2,79.52
364,30,BR0030,2024-09-29,vermifugacao,Doramectina,7.3,11.2,81.76
365,30,BR0030,2024-12-28,vermifugacao,Ivermectina,7.6,8.9,67.64
366,30,BR0030,2025-03-28,vermifugacao,Ivermectina,5.5,8.9,48.95
367,30,BR0030,2025-06-26,vermifugacao,Doramectina,8.7,11.2,97.44
368,30,BR0030,2025-09-24,vermifugacao,Ivermectina,7.0,8.9,62.3
369,31,BR0031,2024-08-01,vacina,Febre Aftosa,3.2,4.5,14.4
370,31,BR0031,2025-01-01,vacina,Febre Aftosa,2.5,4.5,11.25
371,31,BR0031,2024-08-01,vacina,Brucelose,3.5,6.2,21.7
372,31,BR0031,2025-01-01,vacina,Brucelose,4.4,6.2,27.28
373,31,BR0031,2024-08-01,vacina,Raiva,3.3,3.8,12.54
374,31,BR0031,2025-01-01,vacina,Raiva,3.5,3.8,13.3
375,31,BR0031,2024-07-01,vermifugacao,Doramectina,9.5,11.2,106.4
376,31,BR0031,2024-09-29,vermifugacao,Doramectina,7.5,11.2,84.0
377,31,BR0031,2024-12-28,vermifugacao,Ivermectina,7.1,8.9,63.19
378,31,BR0031,2025-03-28,vermifugacao,Ivermectina,7.9,8.9,70.31
379,31,BR0031,2025-06-26,vermifugacao,Ivermectina,8.9,8.9,79.21
380,31,BR0031,2025-09-24,vermifugacao,Ivermectina,9.0,8.9,80.1
381,31,BR0031,2025-06-29,tratamento,Antibiótico,12.7,45.0,571.5
382,31,BR0031,2024-10-15,suplemento,Suplemento Mineral,12.7,15.3,194.31
383,31,BR0031,2025-01-15,tratamento,Anti-inflamatório,11.8,28.5,336.3
384,32,BR0032,2024-08-01,vacina,Febre Aftosa,3.3,4.5,14.85
385,32,BR0032,2025-01-01,vacina,Febre Aftosa,4.0,4.5,18.0
386,32,BR0032,2024-08-01,vacina,Brucelose,3.8,6.2,23.56
387,32,BR0032,2025-01-01,vacina,Brucelose,4.3,6.2,26.66
388,32,BR0032,2024-08-01,vacina,Raiva,3.3,3.8,12.54
389,32,BR0032,2025-01-01,vacina,Raiva,3.4,3.8,12.92
390,32,BR0032,2024-07-01,vermifugacao,Ivermectina,7.1,8.9,63.19
391,32,BR0032,2024-09-29,vermifugacao,Ivermectina,7.2,8.9,64.08
392,32,BR0032,2024-12-28,vermifugacao,Ivermectina,5.9,8.9,52.51
393,32,BR0032,2025-03-28,vermifugacao,Doramectina,6.6,11.2,73.92
394,32,BR0032,2025-06-26,vermifugacao,Ivermectina,6.3,8.9,56.07
395,32,BR0032,2025-09-24,vermifugacao,Ivermectina,5.5,8.9,48.95
396,33,BR0033,2024-08-01,vacina,Febre Aftosa,2.3,4.5,10.35
397,33,BR0033,2025-01-01,vacina,Febre Aftosa,2.3,4.5,10.35
398,33,BR0033,2024-08-01,vacina,Brucelose,4.2,6.2,26.04
399,33,BR0033,2025-01-01,vacina,Brucelose,3.0,6.2,18.6
400,33,BR0033,2024-08-01,vacina,Raiva,4.9,3.8,18.62
401,33,BR0033,2025-01-01,vacina,Raiva,2.1,3.8,7.98
402,33,BR0033,2024-07-01,vermifugacao,Ivermectina,5.6,8.9,49.84
403,33,BR0033,2024-09-29,vermifugacao,Ivermectina,6.8,8.9,60.52
404,33,BR0033,2024-12-28,vermifugacao,Ivermectina,6.8,8.9,60.52
405,33,BR0033,2025-03-28,vermifugacao,Doramectina,5.2,11.2,58.24
406,33,BR0033,2025-06-26,vermifugacao,Doramectina,8.2,11.2,91.84
407,33,BR0033,2025-09-24,vermifugacao,Ivermectina,6.0,8.9,53.4
408,33,BR0033,2024-12-20,tratamento,Anti-inflamatório,12.5,28.5,356.25
409,34,BR0034,2024-08-01,vacina,Febre Aftosa,4.0,4.5,18.0
410,34,BR0034,2025-01-01,vacina,Febre Aftosa,3.0,4.5,13.5
411,34,BR0034,2024-08-01,vacina,Brucelose,2.5,6.2,15.5
412,34,BR0034,2025-01-01,vacina,Brucelose,2.2,6.2,13.64
413,34,BR0034,2024-08-01,vacina,Raiva,4.1,3.8,15.58
414,34,BR0034,2025-01-01,vacina,Raiva,4.4,3.8,16.72
415,34,BR0034,2024-07-01,vermifugacao,Doramectina,7.6,11.2,85.12
416,34,BR0034,2024-09-29,vermifugacao,Doramectina,9.4,11.2,105.28
417,34,BR0034,2024-12-28,vermifugacao,Ivermectina,5.8,8.9,51.62
418,34,BR0034,2025-03-28,vermifugacao,Doramectina,8.8,11.2,98.56
419,34,BR0034,2025-06-26,vermifugacao,Doramectina,6.6,11.2,73.92
420,34,BR0034,2025-09-24,vermifugacao,Doramectina,9.9,11.2,110.88
421,35,BR0035,2024-08-01,vacina,Febre Aftosa,2.4,4.5,10.8
422,35,BR0035,2025-01-01,vacina,Febre Aftosa,2.1,4.5,9.45
423,35,BR0035,2024-08-01,vacina,Brucelose,4.1,6.2,25.42
424,35,BR0035,2025-01-01,vacina,Brucelose,3.8,6.2,23.56
425,35,BR0035,2024-08-01,vacina,Raiva,4.8,3.8,18.24
426,35,BR0035,2025-01-01,vacina,Raiva,2.7,3.8,10.26
427,35,BR0035,2024-07-01,vermifugacao,Doramectina,8.2,11.2,91.84
428,35,BR0035,2024-09-29,vermifugacao,Doramectina,5.1,11.2,57.12
429,35,BR0035,2024-12-28,vermifugacao,Doramectina,7.6,11.2,85.12
430,35,BR0035,2025-03-28,vermifugacao,Ivermectina,6.8,8.9,60.52
431,35,BR0035,2025-06-26,vermifugacao,Ivermectina,8.8,8.9,78.32
432,35,BR0035,2025-09-24,vermifugacao,Doramectina,6.4,11.2,71.68
433,36,BR0036,2024-08-01,vacina,Febre Aftosa,3.8,4.5,17.1
434,36,BR0036,2025-01-01,vacina,Febre Aftosa,4.3,4.5,19.35
435,36,BR0036,2024-08-01,vacina,Brucelose,3.3,6.2,20.46
436,36,BR0036,2025-01-01,vacina,Brucelose,2.9,6.2,17.98
437,36,BR0036,2024-08-01,vacina,Raiva,3.4,3.8,12.92
438,36,BR0036,2025-01-01,vacina,Raiva,3.0,3.8,11.4
439,36,BR0036,2024-07-01,vermifugacao,Ivermectina,7.3,8.9,64.97
440,36,BR0036,2024-09-29,vermifugacao,Doramectina,8.3,11.2,92.96
441,36,BR0036,2024-12-28,vermifugacao,Ivermectina,8.3,8.9,73.87
442,36,BR0036,2025-03-28,vermifugacao,Doramectina,9.6,11.2,107.52
443,36,BR0036,2025-06-26,vermifugacao,Ivermectina,6.6,8.9,58.74
444,36,BR0036,2025-09-24,vermifugacao,Ivermectina,9.8,8.9,87.22
445,37,BR0037,2024-08-01,vacina,Febre Aftosa,2.8,4.5,12.6
446,37,BR0037,2025-01-01,vacina,Febre Aftosa,2.9,4.5,13.05
447,37,BR0037,2024-08-01,vacina,Brucelose,4.1,6.2,25.42
448,37,BR0037,2025-01-01,vacina,Brucelose,4.2,6.2,26.04
449,37,BR0037,2024-08-01,vacina,Raiva,2.9,3.8,11.02
450,37,BR0037,2025-01-01,vacina,Raiva,3.0,3.8,11.4
451,37,BR0037,2024-07-01,vermifugacao,Ivermectina,9.6,8.9,85.44
452,37,BR0037,2024-09-29,vermifugacao,Ivermectina,7.0,8.9,62.3
453,37,BR0037,2024-12-28,vermifugacao,Doramectina,8.8,11.2,98.56
454,37,BR0037,2025-03-28,vermifugacao,Ivermectina,5.5,8.9,48.95
455,37,BR0037,2025-06-26,vermifugacao,Ivermectina,5.2,8.9,46.28
456,37,BR0037,2025-09-24,vermifugacao,Ivermectina,8.4,8.9,74.76
457,38,BR0038,2024-08-01,vacina,Febre Aftosa,3.2,4.5,14.4
458,38,BR0038,2025-01-01,vacina,Febre Aftosa,3.6,4.5,16.2
459,38,BR0038,2024-08-01,vacina,Brucelose,3.2,6.2,19.84
460,38,BR0038,2025-01-01,vacina,Brucelose,2.9,6.2,17.98
461,38,BR0038,2024-08-01,vacina,Raiva,4.4,3.8,16.72
462,38,BR0038,2025-01-01,vacina,Raiva,2.8,3.8,10.64
463,38,BR0038,2024-07-01,vermifugacao,Doramectina,9.5,11.2,106.4
464,38,BR0038,2024-09-29,vermifugacao,Doramectina,6.2,11.2,69.44
465,38,BR0038,2024-12-28,vermifugacao,Doramectina,9.0,11.2,100.8
466,38,BR0038,2025-03-28,vermifugacao,Ivermectina,7.3,8.9,64.97
467,38,BR0038,2025-06-26,vermifugacao,Ivermectina,7.0,8.9,62.3
468,38,BR0038,2025-09-24,vermifugacao,Ivermectina,5.1,8.9,45.39
469,39,BR0039,2024-08-01,vacina,Febre Aftosa,4.5,4.5,20.25
470,39,BR0039,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
471,39,BR0039,2024-08-01,vacina,Brucelose,3.8,6.2,23.56
472,39,BR0039,2025-01-01,vacina,Brucelose,3.1,6.2,19.22
473,39,BR0039,2024-08-01,vacina,Raiva,4.4,3.8,16.72
474,39,BR0039,2025-01-01,vacina,Raiva,4.6,3.8,17.48
475,39,BR0039,2024-07-01,vermifugacao,Ivermectina,5.5,8.9,48.95
476,39,BR0039,2024-09-29,vermifugacao,Doramectina,6.3,11.2,70.56
477,39,BR0039,2024-12-28,vermifugacao,Doramectina,6.7,11.2,75.04
478,39,BR0039,2025-03-28,vermifugacao,Doramectina,5.3,11.2,59.36
479,39,BR0039,2025-06-26,vermifugacao,Ivermectina,6.3,8.9,56.07
480,39,BR0039,2025-09-24,vermifugacao,Doramectina,9.4,11.2,105.28
481,39,BR0039,2024-09-15,tratamento,Antibiótico,11.5,45.0,517.5
482,40,BR0040,2024-08-01,vacina,Febre Aftosa,2.1,4.5,9.45
483,40,BR0040,2025-01-01,vacina,Febre Aftosa,4.6,4.5,20.7
484,40,BR0040,2024-08-01,vacina,Brucelose,2.4,6.2,14.88
485,40,BR0040,2025-01-01,vacina,Brucelose,2.4,6.2,14.88
486,40,BR0040,2024-08-01,vacina,Raiva,2.5,3.8,9.5
487,40,BR0040,2025-01-01,vacina,Raiva,4.9,3.8,18.62
488,40,BR0040,2024-07-01,vermifugacao,Doramectina,8.3,11.2,92.96
489,40,BR0040,2024-09-29,vermifugacao,Doramectina,7.0,11.2,78.4
490,40,BR0040,2024-12-28,vermifugacao,Doramectina,5.9,11.2,66.08
491,40,BR0040,2025-03-28,vermifugacao,Ivermectina,7.4,8.9,65.86
492,40,BR0040,2025-06-26,vermifugacao,Doramectina,9.3,11.2,104.16
493,40,BR0040,2025-09-24,vermifugacao,Doramectina,6.3,11.2,70.56
494,41,BR0041,2024-08-01,vacina,Febre Aftosa,2.5,4.5,11.25
495,41,BR0041,2025-01-01,vacina,Febre Aftosa,4.9,4.5,22.05
496,41,BR0041,2024-08-01,vacina,Brucelose,2.0,6.2,12.4
497,41,BR0041,2025-01-01,vacina,Brucelose,3.4,6.2,21.08
498,41,BR0041,2024-08-01,vacina,Raiva,3.0,3.8,11.4
499,41,BR0041,2025-01-01,vacina,Raiva,3.3,3.8,12.54
500,41,BR0041,2024-07-01,vermifugacao,Doramectina,6.2,11.2,69.44
501,41,BR0041,2024-09-29,vermifugacao,Ivermectina,7.1,8.9,63.19
502,41,BR0041,2024-12-28,vermifugacao,Doramectina,5.3,11.2,59.36
503,41,BR0041,2025-03-28,vermifugacao,Ivermectina,9.2,8.9,81.88
504,41,BR0041,2025-06-26,vermifugacao,Doramectina,7.8,11.2,87.36
505,41,BR0041,2025-09-24,vermifugacao,Doramectina,7.9,11.2,88.48
506,42,BR0042,2024-08-01,vacina,Febre Aftosa,3.5,4.5,15.75
507,42,BR0042,2025-01-01,vacina,Febre Aftosa,2.9,4.5,13.05
508,42,BR0042,2024-08-01,vacina,Brucelose,2.4,6.2,14.88
509,42,BR0042,2025-01-01,vacina,Brucelose,2.6,6.2,16.12
510,42,BR0042,2024-08-01,vacina,Raiva,2.3,3.8,8.74
511,42,BR0042,2025-01-01,vacina,Raiva,4.0,3.8,15.2
512,42,BR0042,2024-07-01,vermifugacao,Doramectina,7.7,11.2,86.24
513,42,BR0042,2024-09-29,vermifugacao,Ivermectina,8.6,8.9,76.54
514,42,BR0042,2024-12-28,vermifugacao,Doramectina,6.1,11.2,68.32
515,42,BR0042,2025-03-28,vermifugacao,Doramectina,9.3,11.2,104.16
516,42,BR0042,2025-06-26,vermifugacao,Doramectina,6.2,11.2,69.44
517,42,BR0042,2025-09-24,vermifugacao,Ivermectina,9.9,8.9,88.11
518,43,BR0043,2024-08-01,vacina,Febre Aftosa,4.7,4.5,21.15
519,43,BR0043,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
520,43,BR0043,2024-08-01,vacina,Brucelose,2.6,6.2,16.12
521,43,BR0043,2025-01-01,vacina,Brucelose,3.3,6.2,20.46
522,43,BR0043,2024-08-01,vacina,Raiva,3.8,3.8,14.44
523,43,BR0043,2025-01-01,vacina,Raiva,4.4,3.8,16.72
524,43,BR0043,2024-07-01,vermifugacao,Doramectina,8.8,11.2,98.56
525,43,BR0043,2024-09-29,vermifugacao,Ivermectina,5.2,8.9,46.28
526,43,BR0043,2024-12-28,vermifugacao,Doramectina,9.6,11.2,107.52
527,43,BR0043,2025-03-28,vermifugacao,Doramectina,6.0,11.2,67.2
528,43,BR0043,2025-06-26,vermifugacao,Doramectina,6.0,11.2,67.2
529,43,BR0043,2025-09-24,vermifugacao,Doramectina,8.9,11.2,99.68
530,44,BR0044,2024-08-01,vacina,Febre Aftosa,2.9,4.5,13.05
531,44,BR0044,2025-01-01,vacina,Febre Aftosa,4.9,4.5,22.05
532,44,BR0044,2024-08-01,vacina,Brucelose,4.0,6.2,24.8
533,44,BR0044,2025-01-01,vacina,Brucelose,3.2,6.2,19.84
534,44,BR0044,2024-08-01,vacina,Raiva,2.8,3.8,10.64
535,44,BR0044,2025-01-01,vacina,Raiva,4.2,3.8,15.96
536,44,BR0044,2024-07-01,vermifugacao,Doramectina,9.1,11.2,101.92
537,44,BR0044,2024-09-29,vermifugacao,Doramectina,7.6,11.2,85.12
538,44,BR0044,2024-12-28,vermifugacao,Doramectina,9.9,11.2,110.88
539,44,BR0044,2025-03-28,vermifugacao,Ivermectina,5.6,8.9,49.84
540,44,BR0044,2025-06-26,vermifugacao,Ivermectina,5.1,8.9,45.39
541,44,BR0044,2025-09-24,vermifugacao,Ivermectina,5.0,8.9,44.5
542,44,BR0044,2025-07-27,tratamento,Antibiótico,3.4,45.0,153.0
543,44,BR0044,2025-07-04,tratamento,Antibiótico,9.8,45.0,441.0
544,45,BR0045,2024-08-01,vacina,Febre Aftosa,3.7,4.5,16.65
545,45,BR0045,2025-01-01,vacina,Febre Aftosa,3.4,4.5,15.3
546,45,BR0045,2024-08-01,vacina,Brucelose,4.4,6.2,27.28
547,45,BR0045,2025-01-01,vacina,Brucelose,2.4,6.2,14.88
548,45,BR0045,2024-08-01,vacina,Raiva,2.9,3.8,11.02
549,45,BR0045,2025-01-01,vacina,Raiva,3.8,3.8,14.44
550,45,BR0045,2024-07-01,vermifugacao,Ivermectina,7.7,8.9,68.53
551,45,BR0045,2024-09-29,vermifugacao,Doramectina,9.4,11.2,105.28
552,45,BR0045,2024-12-28,vermifugacao,Ivermectina,8.5,8.9,75.65
553,45,BR0045,2025-03-28,vermifugacao,Ivermectina,5.2,8.9,46.28
554,45,BR0045,2025-06-26,vermifugacao,Doramectina,9.8,11.2,109.76
555,45,BR0045,2025-09-24,vermifugacao,Doramectina,5.6,11.2,62.72
556,46,BR0046,2024-08-01,vacina,Febre Aftosa,4.3,4.5,19.35
557,46,BR0046,2025-01-01,vacina,Febre Aftosa,3.1,4.5,13.95
558,46,BR0046,2024-08-01,vacina,Brucelose,2.7,6.2,16.74
559,46,BR0046,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
560,46,BR0046,2024-08-01,vacina,Raiva,2.6,3.8,9.88
561,46,BR0046,2025-01-01,vacina,Raiva,4.7,3.8,17.86
562,46,BR0046,2024-07-01,vermifugacao,Doramectina,9.0,11.2,100.8
563,46,BR0046,2024-09-29,vermifugacao,Doramectina,7.5,11.2,84.0
564,46,BR0046,2024-12-28,vermifugacao,Doramectina,6.9,11.2,77.28
565,46,BR0046,2025-03-28,vermifugacao,Ivermectina,8.4,8.9,74.76
566,46,BR0046,2025-06-26,vermifugacao,Ivermectina,9.8,8.9,87.22
567,46,BR0046,2025-09-24,vermifugacao,Doramectina,7.5,11.2,84.0
568,47,BR0047,2024-08-01,vacina,Febre Aftosa,4.8,4.5,21.6
569,47,BR0047,2025-01-01,vacina,Febre Aftosa,2.3,4.5,10.35
570,47,BR0047,2024-08-01,vacina,Brucelose,2.1,6.2,13.02
571,47,BR0047,2025-01-01,vacina,Brucelose,4.4,6.2,27.28
572,47,BR0047,2024-08-01,vacina,Raiva,2.3,3.8,8.74
573,47,BR0047,2025-01-01,vacina,Raiva,5.0,3.8,19.0
574,47,BR0047,2024-07-01,vermifugacao,Ivermectina,9.1,8.9,80.99
575,47,BR0047,2024-09-29,vermifugacao,Doramectina,6.0,11.2,67.2
576,47,BR0047,2024-12-28,vermifugacao,Ivermectina,6.5,8.9,57.85
577,47,BR0047,2025-03-28,vermifugacao,Doramectina,9.5,11.2,106.4
578,47,BR0047,2025-06-26,vermifugacao,Ivermectina,6.2,8.9,55.18
579,47,BR0047,2025-09-24,vermifugacao,Ivermectina,5.7,8.9,50.73
580,47,BR0047,2025-01-14,tratamento,Antibiótico,3.0,45.0,135.0
581,47,BR0047,2024-10-16,tratamento,Antibiótico,7.1,45.0,319.5
582,47,BR0047,2025-04-09,tratamento,Antibiótico,9.3,45.0,418.5
583,48,BR0048,2024-08-01,vacina,Febre Aftosa,2.6,4.5,11.7
584,48,BR0048,2025-01-01,vacina,Febre Aftosa,3.0,4.5,13.5
585,48,BR0048,2024-08-01,vacina,Brucelose,3.0,6.2,18.6
586,48,BR0048,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
587,48,BR0048,2024-08-01,vacina,Raiva,2.4,3.8,9.12
588,48,BR0048,2025-01-01,vacina,Raiva,4.1,3.8,15.58
589,48,BR0048,2024-07-01,vermifugacao,Doramectina,6.0,11.2,67.2
590,48,BR0048,2024-09-29,vermifugacao,Ivermectina,6.8,8.9,60.52
591,48,BR0048,2024-12-28,vermifugacao,Doramectina,8.4,11.2,94.08
592,48,BR0048,2025-03-28,vermifugacao,Ivermectina,8.4,8.9,74.76
593,48,BR0048,2025-06-26,vermifugacao,Doramectina,5.3,11.2,59.36
594,48,BR0048,2025-09-24,vermifugacao,Doramectina,5.0,11.2,56.0
595,49,BR0049,2024-08-01,vacina,Febre Aftosa,2.3,4.5,10.35
596,49,BR0049,2025-01-01,vacina,Febre Aftosa,3.2,4.5,14.4
597,49,BR0049,2024-08-01,vacina,Brucelose,4.3,6.2,26.66
598,49,BR0049,2025-01-01,vacina,Brucelose,3.3,6.2,20.46
599,49,BR0049,2024-08-01,vacina,Raiva,4.8,3.8,18.24
600,49,BR0049,2025-01-01,vacina,Raiva,3.4,3.8,12.92
601,49,BR0049,2024-07-01,vermifugacao,Ivermectina,5.8,8.9,51.62
602,49,BR0049,2024-09-29,vermifugacao,Doramectina,9.9,11.2,110.88
603,49,BR0049,2024-12-28,vermifugacao,Doramectina,5.1,11.2,57.12
604,49,BR0049,2025-03-28,vermifugacao,Doramectina,8.7,11.2,97.44
605,49,BR0049,2025-06-26,vermifugacao,Doramectina,7.5,11.2,84.0
606,49,BR0049,2025-09-24,vermifugacao,Doramectina,8.4,11.2,94.08
607,50,BR0050,2024-08-01,vacina,Febre Aftosa,4.2,4.5,18.9
608,50,BR0050,2025-01-01,vacina,Febre Aftosa,4.8,4.5,21.6
609,50,BR0050,2024-08-01,vacina,Brucelose,4.4,6.2,27.28
610,50,BR0050,2025-01-01,vacina,Brucelose,2.5,6.2,15.5
611,50,BR0050,2024-08-01,vacina,Raiva,2.7,3.8,10.26
612,50,BR0050,2025-01-01,vacina,Raiva,3.0,3.8,11.4
613,50,BR0050,2024-07-01,vermifugacao,Doramectina,7.8,11.2,87.36
614,50,BR0050,2024-09-29,vermifugacao,Doramectina,9.9,11.2,110.88
615,50,BR0050,2024-12-28,vermifugacao,Ivermectina,7.9,8.9,70.31
616,50,BR0050,2025-03-28,vermifugacao,Doramectina,5.0,11.2,56.0
617,50,BR0050,2025-06-26,vermifugacao,Doramectina,7.3,11.2,81.76
618,50,BR0050,2025-09-24,vermifugacao,Ivermectina,6.6,8.9,58.74
619,50,BR0050,2024-09-12,tratamento,Anti-inflamatório,12.5,28.5,356.25
620,51,BR0051,2024-08-01,vacina,Febre Aftosa,3.9,4.5,17.55
621,51,BR0051,2025-01-01,vacina,Febre Aftosa,2.5,4.5,11.25
622,51,BR0051,2024-08-01,vacina,Brucelose,4.1,6.2,25.42
623,51,BR0051,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
624,51,BR0051,2024-08-01,vacina,Raiva,2.1,3.8,7.98
625,51,BR0051,2025-01-01,vacina,Raiva,3.2,3.8,12.16
626,51,BR0051,2024-07-01,vermifugacao,Doramectina,8.4,11.2,94.08
627,51,BR0051,2024-09-29,vermifugacao,Ivermectina,6.1,8.9,54.29
628,51,BR0051,2024-12-28,vermifugacao,Ivermectina,5.2,8.9,46.28
629,51,BR0051,2025-03-28,vermifugacao,Ivermectina,9.0,8.9,80.1
630,51,BR0051,2025-06-26,vermifugacao,Doramectina,9.0,11.2,100.8
631,51,BR0051,2025-09-24,vermifugacao,Doramectina,5.1,11.2,57.12
632,52,BR0052,2024-08-01,vacina,Febre Aftosa,3.2,4.5,14.4
633,52,BR0052,2025-01-01,vacina,Febre Aftosa,4.6,4.5,20.7
634,52,BR0052,2024-08-01,vacina,Brucelose,2.8,6.2,17.36
635,52,BR0052,2025-01-01,vacina,Brucelose,4.9,6.2,30.38
636,52,BR0052,2024-08-01,vacina,Raiva,3.8,3.8,14.44
637,52,BR0052,2025-01-01,vacina,Raiva,4.4,3.8,16.72
638,52,BR0052,2024-07-01,vermifugacao,Doramectina,7.5,11.2,84.0
639,52,BR0052,2024-09-29,vermifugacao,Ivermectina,8.8,8.9,78.32
640,52,BR0052,2024-12-28,vermifugacao,Doramectina,5.2,11.2,58.24
641,52,BR0052,2025-03-28,vermifugacao,Ivermectina,5.1,8.9,45.39
642,52,BR0052,2025-06-26,vermifugacao,Ivermectina,8.0,8.9,71.2
643,52,BR0052,2025-09-24,vermifugacao,Ivermectina,8.1,8.9,72.09
644,53,BR0053,2024-08-01,vacina,Febre Aftosa,3.0,4.5,13.5
645,53,BR0053,2025-01-01,vacina,Febre Aftosa,2.3,4.5,10.35
646,53,BR0053,2024-08-01,vacina,Brucelose,2.2,6.2,13.64
647,53,BR0053,2025-01-01,vacina,Brucelose,3.8,6.2,23.56
648,53,BR0053,2024-08-01,vacina,Raiva,3.6,3.8,13.68
649,53,BR0053,2025-01-01,vacina,Raiva,4.2,3.8,15.96
650,53,BR0053,2024-07-01,vermifugacao,Ivermectina,5.2,8.9,46.28
651,53,BR0053,2024-09-29,vermifugacao,Ivermectina,7.0,8.9,62.3
652,53,BR0053,2024-12-28,vermifugacao,Ivermectina,5.9,8.9,52.51
653,53,BR0053,2025-03-28,vermifugacao,Doramectina,9.9,11.2,110.88
654,53,BR0053,2025-06-26,vermifugacao,Doramectina,8.6,11.2,96.32
655,53,BR0053,2025-09-24,vermifugacao,Doramectina,7.9,11.2,88.48
656,54,BR0054,2024-08-01,vacina,Febre Aftosa,3.3,4.5,14.85
657,54,BR0054,2025-01-01,vacina,Febre Aftosa,2.1,4.5,9.45
658,54,BR0054,2024-08-01,vacina,Brucelose,2.2,6.2,13.64
659,54,BR0054,2025-01-01,vacina,Brucelose,3.5,6.2,21.7
660,54,BR0054,2024-08-01,vacina,Raiva,4.9,3.8,18.62
661,54,BR0054,2025-01-01,vacina,Raiva,4.1,3.8,15.58
662,54,BR0054,2024-07-01,vermifugacao,Doramectina,5.5,11.2,61.6
663,54,BR0054,2024-09-29,vermifugacao,Ivermectina,8.9,8.9,79.21
664,54,BR0054,2024-12-28,vermifugacao,Doramectina,9.2,11.2,103.04
665,54,BR0054,2025-03-28,vermifugacao,Ivermectina,8.2,8.9,72.98
666,54,BR0054,2025-06-26,vermifugacao,Doramectina,6.0,11.2,67.2
667,54,BR0054,2025-09-24,vermifugacao,Ivermectina,8.9,8.9,79.21
668,55,BR0055,2024-08-01,vacina,Febre Aftosa,4.1,4.5,18.45
669,55,BR0055,2025-01-01,vacina,Febre Aftosa,2.6,4.5,11.7
670,55,BR0055,2024-08-01,vacina,Brucelose,2.1,6.2,13.02
671,55,BR0055,2025-01-01,vacina,Brucelose,2.6,6.2,16.12
672,55,BR0055,2024-08-01,vacina,Raiva,2.5,3.8,9.5
673,55,BR0055,2025-01-01,vacina,Raiva,3.0,3.8,11.4
674,55,BR0055,2024-07-01,vermifugacao,Ivermectina,9.0,8.9,80.1
675,55,BR0055,2024-09-29,vermifugacao,Ivermectina,7.4,8.9,65.86
676,55,BR0055,2024-12-28,vermifugacao,Doramectina,8.2,11.2,91.84
677,55,BR0055,2025-03-28,vermifugacao,Doramectina,8.0,11.2,89.6
678,55,BR0055,2025-06-26,vermifugacao,Doramectina,9.6,11.2,107.52
679,55,BR0055,2025-09-24,vermifugacao,Ivermectina,9.3,8.9,82.77
680,56,BR0056,2024-08-01,vacina,Febre Aftosa,4.6,4.5,20.7
681,56,BR0056,2025-01-01,vacina,Febre Aftosa,3.5,4.5,15.75
682,56,BR0056,2024-08-01,vacina,Brucelose,2.4,6.2,14.88
683,56,BR0056,2025-01-01,vacina,Brucelose,4.1,6.2,25.42
684,56,BR0056,2024-08-01,vacina,Raiva,2.6,3.8,9.88
685,56,BR0056,2025-01-01,vacina,Raiva,3.3,3.8,12.54
686,56,BR0056,2024-07-01,vermifugacao,Doramectina,6.1,11.2,68.32
687,56,BR0056,2024-09-29,vermifugacao,Ivermectina,5.6,8.9,49.84
688,56,BR0056,2024-12-28,vermifugacao,Doramectina,7.8,11.2,87.36
689,56,BR0056,2025-03-28,vermifugacao,Doramectina,7.3,11.2,81.76
690,56,BR0056,2025-06-26,vermifugacao,Doramectina,5.9,11.2,66.08
691,56,BR0056,2025-09-24,vermifugacao,Ivermectina,9.0,8.9,80.1
692,57,BR0057,2024-08-01,vacina,Febre Aftosa,4.4,4.5,19.8
693,57,BR0057,2025-01-01,vacina,Febre Aftosa,3.4,4.5,15.3
694,57,BR0057,2024-08-01,vacina,Brucelose,4.8,6.2,29.76
