id_pesagem,id_animal,brinco,raca,lote,data_pesagem,dias_conf,peso_kg,gmd_periodo,arroba_atual,preco_arroba_rs,valor_mercado_rs
733,90,BR0090,Cruzado Nelore,2,2024-07-01,0,326.7,1.146,10.89,225.65,2457.33
2225,270,BR0270,Nelore,7,2024-07-01,0,318.6,1.078,10.62,225.65,2396.4
2217,269,BR0269,Nelore,7,2024-07-01,0,300.9,1.134,10.03,225.65,2263.27
2210,268,BR0268,Cruzado Nelore,7,2024-07-01,0,330.6,1.302,11.02,225.65,2486.66
2143,259,BR0259,Nelore,3,2024-07-01,0,296.6,0.722,9.89,225.65,2231.68
1605,197,BR0197,Simental,8,2024-07-01,0,348.4,1.208,11.61,225.65,2619.8
4006,482,BR0482,Angus,10,2024-07-01,0,339.2,1.029,11.31,225.65,2552.1
2053,249,BR0249,Nelore,9,2024-07-01,0,282.2,0.797,9.41,225.65,2123.37
842,104,BR0104,Simental,3,2024-07-01,0,346.1,1.409,11.54,225.65,2604.0
2045,248,BR0248,Cruzado Nelore,8,2024-07-01,0,327.3,1.162,10.91,225.65,2461.84
3735,448,BR0448,Brahman,4,2024-07-01,0,316.4,0.824,10.55,225.65,2380.61
848,105,BR0105,Cruzado Nelore,10,2024-07-01,0,293.3,1.392,9.78,225.65,2206.86
1106,137,BR0137,Brahman,9,2024-07-01,0,303.9,0.812,10.13,225.65,2285.83
2033,247,BR0247,Cruzado Nelore,5,2024-07-01,0,280.5,0.684,9.35,225.65,2109.83
855,106,BR0106,Nelore,2,2024-07-01,0,277.8,1.053,9.26,225.65,2089.52
1632,201,BR0201,Nelore,6,2024-07-01,0,321.4,1.312,10.71,225.65,2416.71
2026,246,BR0246,Nelore,9,2024-07-01,0,361.7,1.06,12.06,225.65,2721.34
2019,245,BR0245,Nelore,3,2024-07-01,0,317.0,1.264,10.57,225.65,2385.12
3745,449,BR0449,Angus,3,2024-07-01,0,353.0,1.514,11.77,225.65,2655.9
865,107,BR0107,Angus,1,2024-07-01,0,346.6,1.074,11.55,225.65,2606.26
2005,244,BR0244,Cruzado Nelore,2,2024-07-01,0,289.6,0.588,9.65,225.65,2177.52
872,108,BR0108,Brahman,1,2024-07-01,0,277.5,0.652,9.25,225.65,2087.26
1100,136,BR0136,Angus,6,2024-07-01,0,386.9,1.075,12.9,225.65,2910.88
1997,243,BR0243,Nelore,10,2024-07-01,0,326.2,1.029,10.87,225.65,2452.82
1624,200,BR0200,Nelore,2,2024-07-01,0,354.1,0.81,11.8,225.65,2662.67
2064,250,BR0250,Nelore,4,2024-07-01,0,299.6,0.875,9.99,225.65,2254.24
834,103,BR0103,Nelore,7,2024-07-01,0,331.5,1.015,11.05,225.65,2493.43
3991,481,BR0481,Brahman,7,2024-07-01,0,243.5,0.741,8.12,225.65,1832.28
2133,258,BR0258,Brahman,9,2024-07-01,0,283.5,1.082,9.45,225.65,2132.39
795,98,BR0098,Cruzado Nelore,10,2024-07-01,0,317.1,1.288,10.57,225.65,2385.12
1118,138,BR0138,Cruzado Nelore,2,2024-07-01,0,368.4,1.153,12.28,225.65,2770.98
2127,257,BR0257,Angus,9,2024-07-01,0,387.6,1.175,12.92,225.65,2915.4
2117,256,BR0256,Cruzado Nelore,2,2024-07-01,0,315.2,0.99,10.51,225.65,2371.58
803,99,BR0099,Angus,2,2024-07-01,0,341.3,1.339,11.38,225.65,2567.9
2109,255,BR0255,Cruzado Nelore,7,2024-07-01,0,318.5,1.193,10.62,225.65,2396.4
3717,446,BR0446,Nelore,8,2024-07-01,0,339.2,0.884,11.31,225.65,2552.1
3984,480,BR0480,Angus,9,2024-07-01,0,350.1,1.144,11.67,225.65,2633.34
809,100,BR0100,Simental,1,2024-07-01,0,371.7,1.212,12.39,225.65,2795.8
2101,254,BR0254,Cruzado Nelore,10,2024-07-01,0,317.9,1.114,10.6,225.65,2391.89
814,101,BR0101,Nelore,10,2024-07-01,0,313.7,1.029,10.46,225.65,2360.3
2093,253,BR0253,Nelore,5,2024-07-01,0,314.6,1.117,10.49,225.65,2367.07
2086,252,BR0252,Cruzado Nelore,2,2024-07-01,0,346.9,1.262,11.56,225.65,2608.51
824,102,BR0102,Nelore,8,2024-07-01,0,280.1,1.134,9.34,225.65,2107.57
1618,199,BR0199,Angus,1,2024-07-01,0,342.6,1.568,11.42,225.65,2576.92
2075,251,BR0251,Nelore,8,2024-07-01,0,300.3,0.843,10.01,225.65,2258.76
3725,447,BR0447,Nelore,6,2024-07-01,0,313.4,0.912,10.45,225.65,2358.04
1612,198,BR0198,Angus,7,2024-07-01,0,333.7,1.333,11.12,225.65,2509.23
2859,346,BR0346,Nelore,10,2024-07-01,0,348.4,1.271,11.61,225.65,2619.8
1180,145,BR0145,Angus,8,2024-07-01,0,319.9,1.437,10.66,225.65,2405.43
339,41,BR0041,Cruzado Nelore,2,2024-07-01,0,355.4,1.322,11.85,225.65,2673.95
3288,397,BR0397,Cruzado Nelore,6,2024-07-01,0,332.0,1.118,11.07,225.65,2497.95
1245,153,BR0153,Nelore,2,2024-07-01,0,319.5,0.904,10.65,225.65,2403.17
3005,364,BR0364,Nelore,7,2024-07-01,0,326.8,1.177,10.89,225.65,2457.33
78,10,BR0010,Cruzado Nelore,4,2024-07-01,0,298.2,1.1,9.94,225.65,2242.96
245,30,BR0030,Brahman,6,2024-07-01,0,273.1,0.756,9.1,225.65,2053.42
3013,365,BR0365,Brahman,1,2024-07-01,0,295.7,0.746,9.86,225.65,2224.91
3279,396,BR0396,Nelore,6,2024-07-01,0,288.5,1.037,9.62,225.65,2170.75
1403,172,BR0172,Cruzado Nelore,3,2024-07-01,0,284.0,1.066,9.47,225.65,2136.91
1346,164,BR0164,Angus,4,2024-07-01,0,350.4,0.995,11.68,225.65,2635.59
3499,423,BR0423,Nelore,3,2024-07-01,0,326.9,1.19,10.9,225.65,2459.58
3271,395,BR0395,Brahman,6,2024-07-01,0,300.6,1.005,10.02,225.65,2261.01
4095,494,BR0494,Nelore,8,2024-07-01,0,299.6,0.938,9.99,225.65,2254.24
3024,366,BR0366,Angus,2,2024-07-01,0,334.9,1.207,11.16,225.65,2518.25
236,29,BR0029,Cruzado Nelore,5,2024-07-01,0,278.7,1.314,9.29,225.65,2096.29
3031,367,BR0367,Angus,5,2024-07-01,0,320.0,1.292,10.67,225.65,2407.69
3261,394,BR0394,Nelore,4,2024-07-01,0,297.2,0.926,9.91,225.65,2236.19
3038,368,BR0368,Brahman,10,2024-07-01,0,334.0,1.596,11.13,225.65,2511.48
3450,416,BR0416,Simental,2,2024-07-01,0,362.2,1.176,12.07,225.65,2723.6
1283,157,BR0157,Brahman,6,2024-07-01,0,315.3,1.05,10.51,225.65,2371.58
1396,171,BR0171,Simental,2,2024-07-01,0,360.7,0.869,12.02,225.65,2712.31
3044,369,BR0369,Nelore,9,2024-07-01,0,299.2,1.074,9.97,225.65,2249.73
4126,498,BR0498,Cruzado Nelore,3,2024-07-01,0,326.0,0.829,10.87,225.65,2452.82
226,28,BR0028,Nelore,9,2024-07-01,0,304.3,1.048,10.14,225.65,2288.09
95,12,BR0012,Brahman,5,2024-07-01,0,310.1,1.027,10.34,225.65,2333.22
87,11,BR0011,Nelore,8,2024-07-01,0,325.7,1.105,10.86,225.65,2450.56
1336,163,BR0163,Nelore,7,2024-07-01,0,288.9,0.932,9.63,225.65,2173.01
2997,363,BR0363,Simental,5,2024-07-01,0,326.7,1.128,10.89,225.65,2457.33
3295,398,BR0398,Nelore,2,2024-07-01,0,298.5,1.096,9.95,225.65,2245.22
282,34,BR0034,Nelore,2,2024-07-01,0,329.5,0.884,10.98,225.65,2477.64
49,6,BR0006,Simental,7,2024-07-01,0,378.9,1.293,12.63,225.65,2849.96
1422,174,BR0174,Nelore,5,2024-07-01,0,310.0,1.243,10.33,225.65,2330.96
3506,424,BR0424,Nelore,8,2024-07-01,0,306.7,0.748,10.22,225.65,2306.14
2961,358,BR0358,Nelore,8,2024-07-01,0,300.7,1.143,10.02,225.65,2261.01
3327,402,BR0402,Angus,9,2024-07-01,0,363.2,1.44,12.11,225.65,2732.62
276,33,BR0033,Nelore,6,2024-07-01,0,319.0,1.349,10.63,225.65,2398.66
54,7,BR0007,Nelore,4,2024-07-01,0,293.7,0.917,9.79,225.65,2209.11
4088,493,BR0493,Angus,2,2024-07-01,0,376.8,0.942,12.56,225.65,2834.16
3319,401,BR0401,Brahman,2,2024-07-01,0,300.0,1.224,10.0,225.65,2256.5
2969,359,BR0359,Simental,1,2024-07-01,0,381.5,1.201,12.72,225.65,2870.27
1291,158,BR0158,Simental,9,2024-07-01,0,392.3,1.301,13.08,225.65,2951.5
2974,360,BR0360,Nelore,7,2024-07-01,0,294.5,1.233,9.82,225.65,2215.88
3312,400,BR0400,Angus,2,2024-07-01,0,347.3,1.129,11.58,225.65,2613.03
266,32,BR0032,Nelore,3,2024-07-01,0,317.3,0.745,10.58,225.65,2387.38
64,8,BR0008,Nelore,8,2024-07-01,0,336.4,1.335,11.21,225.65,2529.54
1413,173,BR0173,Brahman,1,2024-07-01,0,254.4,1.102,8.48,225.65,1913.51
2983,361,BR0361,Brahman,10,2024-07-01,0,347.3,0.942,11.58,225.65,2613.03
3305,399,BR0399,Angus,4,2024-07-01,0,341.3,1.197,11.38,225.65,2567.9
3435,415,BR0415,Nelore,5,2024-07-01,0,280.7,0.651,9.36,225.65,2112.08
2990,362,BR0362,Nelore,10,2024-07-01,0,292.7,1.459,9.76,225.65,2202.34
3875,467,BR0467,Nelore,3,2024-07-01,0,288.2,0.988,9.61,225.65,2168.5
258,31,BR0031,Nelore,1,2024-07-01,0,275.2,1.322,9.17,225.65,2069.21
70,9,BR0009,Nelore,8,2024-07-01,0,306.3,1.104,10.21,225.65,2303.89
3909,470,BR0470,Nelore,5,2024-07-01,0,346.8,1.632,11.56,225.65,2608.51
3252,393,BR0393,Nelore,5,2024-07-01,0,315.8,0.865,10.53,225.65,2376.09
3053,370,BR0370,Simental,3,2024-07-01,0,354.1,0.921,11.8,225.65,2662.67
3245,392,BR0392,Cruzado Nelore,6,2024-07-01,0,341.5,1.004,11.38,225.65,2567.9
219,27,BR0027,Cruzado Nelore,9,2024-07-01,0,353.1,1.095,11.77,225.65,2655.9
3194,387,BR0387,Nelore,5,2024-07-01,0,285.3,0.751,9.51,225.65,2145.93
133,16,BR0016,Nelore,3,2024-07-01,0,324.0,1.157,10.8,225.65,2437.02
3109,377,BR0377,Nelore,10,2024-07-01,0,352.9,1.396,11.76,225.65,2653.64
3470,419,BR0419,Brahman,1,2024-07-01,0,306.0,1.09,10.2,225.65,2301.63
1377,168,BR0168,Nelore,8,2024-07-01,0,331.3,1.483,11.04,225.65,2491.18
3115,378,BR0378,Nelore,2,2024-07-01,0,332.3,1.37,11.08,225.65,2500.2
3901,469,BR0469,Cruzado Nelore,8,2024-07-01,0,323.5,1.032,10.78,225.65,2432.51
179,22,BR0022,Nelore,3,2024-07-01,0,300.0,1.155,10.0,225.65,2256.5
4112,496,BR0496,Cruzado Nelore,7,2024-07-01,0,325.8,0.856,10.86,225.65,2450.56
3183,386,BR0386,Brahman,4,2024-07-01,0,277.8,1.163,9.26,225.65,2089.52
3121,379,BR0379,Angus,10,2024-07-01,0,353.2,0.922,11.77,225.65,2655.9
1264,155,BR0155,Nelore,8,2024-07-01,0,295.0,1.001,9.83,225.65,2218.14
140,17,BR0017,Cruzado Nelore,10,2024-07-01,0,340.7,1.131,11.36,225.65,2563.38
171,21,BR0021,Nelore,7,2024-07-01,0,291.3,1.071,9.71,225.65,2191.06
3129,380,BR0380,Simental,9,2024-07-01,0,362.0,1.116,12.07,225.65,2723.6
3135,381,BR0381,Nelore,7,2024-07-01,0,269.6,0.74,8.99,225.65,2028.59
3173,385,BR0385,Nelore,1,2024-07-01,0,319.5,0.829,10.65,225.65,2403.17
147,18,BR0018,Nelore,2,2024-07-01,0,323.5,1.319,10.78,225.65,2432.51
164,20,BR0020,Cruzado Nelore,1,2024-07-01,0,341.6,1.067,11.39,225.65,2570.15
3165,384,BR0384,Nelore,5,2024-07-01,0,334.7,1.087,11.16,225.65,2518.25
1370,167,BR0167,Cruzado Nelore,3,2024-07-01,0,333.4,1.248,11.11,225.65,2506.97
3158,383,BR0383,Angus,3,2024-07-01,0,324.6,1.176,10.82,225.65,2441.53
154,19,BR0019,Nelore,5,2024-07-01,0,327.6,0.648,10.92,225.65,2464.1
3478,420,BR0420,Nelore,1,2024-07-01,0,288.6,1.159,9.62,225.65,2170.75
3150,382,BR0382,Cruzado Nelore,4,2024-07-01,0,350.6,1.047,11.69,225.65,2637.85
1274,156,BR0156,Cruzado Nelore,8,2024-07-01,0,319.6,0.844,10.65,225.65,2403.17
3332,403,BR0403,Angus,7,2024-07-01,0,333.3,1.338,11.11,225.65,2506.97
187,23,BR0023,Nelore,4,2024-07-01,0,288.0,1.3,9.6,225.65,2166.24
3101,376,BR0376,Cruzado Nelore,5,2024-07-01,0,316.2,1.13,10.54,225.65,2378.35
4105,495,BR0495,Cruzado Nelore,4,2024-07-01,0,312.2,1.298,10.41,225.65,2349.02
104,13,BR0013,Nelore,10,2024-07-01,0,321.9,0.944,10.73,225.65,2421.22
3059,371,BR0371,Angus,7,2024-07-01,0,376.8,1.163,12.56,225.65,2834.16
1353,165,BR0165,Nelore,8,2024-07-01,0,336.7,1.236,11.22,225.65,2531.79
1254,154,BR0154,Nelore,9,2024-07-01,0,269.5,1.111,8.98,225.65,2026.34
3065,372,BR0372,Nelore,6,2024-07-01,0,324.5,1.311,10.82,225.65,2441.53
3235,391,BR0391,Nelore,6,2024-07-01,0,258.3,1.022,8.61,225.65,1942.85
3072,373,BR0373,Brahman,8,2024-07-01,0,285.6,0.828,9.52,225.65,2148.19
208,26,BR0026,Brahman,4,2024-07-01,0,279.8,0.785,9.33,225.65,2105.31
3228,390,BR0390,Nelore,5,2024-07-01,0,323.9,1.308,10.8,225.65,2437.02
1389,170,BR0170,Nelore,10,2024-07-01,0,327.7,1.316,10.92,225.65,2464.1
113,14,BR0014,Simental,1,2024-07-01,0,329.4,1.415,10.98,225.65,2477.64
203,25,BR0025,Simental,2,2024-07-01,0,389.7,1.327,12.99,225.65,2931.19
3492,422,BR0422,Nelore,4,2024-07-01,0,299.2,1.256,9.97,225.65,2249.73
3219,389,BR0389,Nelore,7,2024-07-01,0,345.2,0.789,11.51,225.65,2597.23
3083,374,BR0374,Brahman,1,2024-07-01,0,273.8,1.3,9.13,225.65,2060.18
3456,417,BR0417,Angus,10,2024-07-01,0,354.0,1.087,11.8,225.65,2662.67
1360,166,BR0166,Brahman,5,2024-07-01,0,289.3,0.842,9.64,225.65,2175.27
3091,375,BR0375,Nelore,1,2024-07-01,0,299.3,1.107,9.98,225.65,2251.99
120,15,BR0015,Nelore,8,2024-07-01,0,261.5,0.678,8.72,225.65,1967.67
195,24,BR0024,Simental,4,2024-07-01,0,336.4,0.967,11.21,225.65,2529.54
3206,388,BR0388,Nelore,3,2024-07-01,0,300.6,0.694,10.02,225.65,2261.01
1383,169,BR0169,Cruzado Nelore,3,2024-07-01,0,345.2,1.247,11.51,225.65,2597.23
3463,418,BR0418,Nelore,7,2024-07-01,0,323.3,1.125,10.78,225.65,2432.51
3487,421,BR0421,Angus,3,2024-07-01,0,367.4,1.481,12.25,225.65,2764.21
4120,497,BR0497,Simental,5,2024-07-01,0,360.1,1.244,12.0,225.65,2707.8
4135,499,BR0499,Angus,5,2024-07-01,0,356.5,1.247,11.88,225.65,2680.72
3868,466,BR0466,Cruzado Nelore,8,2024-07-01,0,336.6,1.231,11.22,225.65,2531.79
39,5,BR0005,Nelore,7,2024-07-01,0,311.1,0.954,10.37,225.65,2339.99
2938,356,BR0356,Nelore,7,2024-07-01,0,287.3,0.959,9.58,225.65,2161.73
3385,409,BR0409,Simental,5,2024-07-01,0,342.5,1.208,11.42,225.65,2576.92
3369,407,BR0407,Cruzado Nelore,7,2024-07-01,0,300.7,1.18,10.02,225.65,2261.01
3523,426,BR0426,Brahman,9,2024-07-01,0,290.4,0.877,9.68,225.65,2184.29
10,2,BR0002,Nelore,8,2024-07-01,0,268.7,1.03,8.96,225.65,2021.82
3402,411,BR0411,Nelore,10,2024-07-01,0,280.9,1.127,9.36,225.65,2112.08
2915,354,BR0354,Nelore,3,2024-07-01,0,287.3,0.967,9.58,225.65,2161.73
292,35,BR0035,Angus,7,2024-07-01,0,377.0,0.989,12.57,225.65,2836.42
2909,353,BR0353,Simental,4,2024-07-01,0,343.0,1.36,11.43,225.65,2579.18
3350,405,BR0405,Nelore,4,2024-07-01,0,291.2,0.925,9.71,225.65,2191.06
3377,408,BR0408,Angus,6,2024-07-01,0,318.3,1.236,10.61,225.65,2394.15
308,37,BR0037,Nelore,1,2024-07-01,0,346.3,1.364,11.54,225.65,2604.0
332,40,BR0040,Nelore,2,2024-07-01,0,298.3,1.31,9.94,225.65,2242.96
1430,175,BR0175,Simental,6,2024-07-01,0,339.9,1.342,11.33,225.65,2556.61
28,4,BR0004,Brahman,10,2024-07-01,0,291.9,0.766,9.73,225.65,2195.57
1296,159,BR0159,Cruzado Nelore,5,2024-07-01,0,304.7,1.593,10.16,225.65,2292.6
2927,355,BR0355,Brahman,2,2024-07-01,0,297.5,0.8,9.92,225.65,2238.45
3392,410,BR0410,Nelore,10,2024-07-01,0,321.3,0.856,10.71,225.65,2416.71
1316,161,BR0161,Cruzado Nelore,6,2024-07-01,0,364.8,1.175,12.16,225.65,2743.9
321,39,BR0039,Brahman,7,2024-07-01,0,265.0,0.928,8.83,225.65,1992.49
2870,348,BR0348,Angus,10,2024-07-01,0,332.2,1.117,11.07,225.65,2497.95
4079,492,BR0492,Nelore,8,2024-07-01,0,284.5,0.975,9.48,225.65,2139.16
2896,351,BR0351,Cruzado Nelore,7,2024-07-01,0,354.4,1.178,11.81,225.65,2664.93
1436,176,BR0176,Nelore,4,2024-07-01,0,332.7,1.228,11.09,225.65,2502.46
3418,413,BR0413,Nelore,7,2024-07-01,0,321.6,1.492,10.72,225.65,2418.97
2888,350,BR0350,Brahman,2,2024-07-01,0,312.3,1.024,10.41,225.65,2349.02
314,38,BR0038,Nelore,3,2024-07-01,0,344.9,0.935,11.5,225.65,2594.98
1322,162,BR0162,Brahman,3,2024-07-01,0,285.9,0.616,9.53,225.65,2150.44
1302,160,BR0160,Nelore,1,2024-07-01,0,285.0,0.725,9.5,225.65,2143.68
2865,347,BR0347,Cruzado Nelore,8,2024-07-01,0,390.8,1.178,13.03,225.65,2940.22
4141,500,BR0500,Simental,6,2024-07-01,0,329.9,1.253,11.0,225.65,2482.15
1228,151,BR0151,Brahman,6,2024-07-01,0,341.0,0.696,11.37,225.65,2565.64
2948,357,BR0357,Brahman,7,2024-07-01,0,294.9,0.813,9.83,225.65,2218.14
2902,352,BR0352,Cruzado Nelore,4,2024-07-01,0,312.9,1.485,10.43,225.65,2353.53
3886,468,BR0468,Nelore,9,2024-07-01,0,276.6,0.643,9.22,225.65,2080.49
1237,152,BR0152,Brahman,3,2024-07-01,0,295.1,1.211,9.84,225.65,2220.4
3516,425,BR0425,Nelore,2,2024-07-01,0,323.3,1.116,10.78,225.65,2432.51
3424,414,BR0414,Nelore,3,2024-07-01,0,314.3,0.705,10.48,225.65,2364.81
299,36,BR0036,Brahman,6,2024-07-01,0,284.7,1.077,9.49,225.65,2141.42
3410,412,BR0412,Nelore,3,2024-07-01,0,317.0,1.33,10.57,225.65,2385.12
3338,404,BR0404,Brahman,7,2024-07-01,0,291.7,0.764,9.72,225.65,2193.32
21,3,BR0003,Cruzado Nelore,5,2024-07-01,0,320.5,1.245,10.68,225.65,2409.94
2877,349,BR0349,Nelore,4,2024-07-01,0,304.6,0.814,10.15,225.65,2290.35
3361,406,BR0406,Brahman,5,2024-07-01,0,311.6,1.152,10.39,225.65,2344.5
2128,257,BR0257,Angus,9,2024-07-29,28,418.9,1.119,13.96,232.35,3243.61
121,15,BR0015,Nelore,8,2024-07-29,28,281.3,0.705,9.38,232.35,2179.44
1606,197,BR0197,Simental,8,2024-07-29,28,382.1,1.203,12.74,232.35,2960.14
3207,388,BR0388,Nelore,3,2024-07-29,28,322.7,0.788,10.76,232.35,2500.09
796,98,BR0098,Cruzado Nelore,10,2024-07-29,28,347.0,1.067,11.57,232.35,2688.29
3805,457,BR0457,Simental,4,2024-07-29,28,392.5,1.657,13.08,232.35,3039.14
3386,409,BR0409,Simental,5,2024-07-29,28,378.7,1.293,12.62,232.35,2932.26
1030,127,BR0127,Cruzado Nelore,6,2024-07-29,28,380.9,1.061,12.7,232.35,2950.84
2118,256,BR0256,Cruzado Nelore,2,2024-07-29,28,344.1,1.031,11.47,232.35,2665.05
1361,166,BR0166,Brahman,5,2024-07-29,28,319.5,1.078,10.65,232.35,2474.53
1080,133,BR0133,Angus,10,2024-07-29,28,402.9,1.31,13.43,232.35,3120.46
804,99,BR0099,Angus,2,2024-07-29,28,381.1,1.421,12.7,232.35,2950.84
1015,125,BR0125,Angus,1,2024-07-29,28,357.8,1.329,11.93,232.35,2771.94
2065,250,BR0250,Nelore,4,2024-07-29,28,323.6,0.856,10.79,232.35,2507.06
3236,391,BR0391,Nelore,6,2024-07-29,28,285.3,0.966,9.51,232.35,2209.65
1354,165,BR0165,Nelore,8,2024-07-29,28,371.4,1.238,12.38,232.35,2876.49
1760,216,BR0216,Nelore,9,2024-07-29,28,322.7,0.691,10.76,232.35,2500.09
2076,251,BR0251,Nelore,8,2024-07-29,28,327.4,0.967,10.91,232.35,2534.94
1619,199,BR0199,Angus,1,2024-07-29,28,382.3,1.416,12.74,232.35,2960.14
3229,390,BR0390,Nelore,5,2024-07-29,28,359.1,1.258,11.97,232.35,2781.23
4142,500,BR0500,Simental,6,2024-07-29,28,357.7,0.992,11.92,232.35,2769.61
825,102,BR0102,Nelore,8,2024-07-29,28,310.3,1.08,10.34,232.35,2402.5
3947,475,BR0475,Angus,9,2024-07-29,28,383.7,1.362,12.79,232.35,2971.76
3992,481,BR0481,Brahman,7,2024-07-29,28,265.6,0.788,8.85,232.35,2056.3
2087,252,BR0252,Cruzado Nelore,2,2024-07-29,28,378.6,1.131,12.62,232.35,2932.26
3953,476,BR0476,Nelore,6,2024-07-29,28,319.8,1.033,10.66,232.35,2476.85
2094,253,BR0253,Nelore,5,2024-07-29,28,347.4,1.171,11.58,232.35,2690.61
3718,446,BR0446,Nelore,8,2024-07-29,28,367.2,1.0,12.24,232.35,2843.96
1022,126,BR0126,Cruzado Nelore,6,2024-07-29,28,360.0,1.197,12.0,232.35,2788.2
815,101,BR0101,Nelore,10,2024-07-29,28,337.7,0.857,11.26,232.35,2616.26
114,14,BR0014,Simental,1,2024-07-29,28,368.8,1.408,12.29,232.35,2855.58
3220,389,BR0389,Nelore,7,2024-07-29,28,369.1,0.854,12.3,232.35,2857.9
2102,254,BR0254,Cruzado Nelore,10,2024-07-29,28,350.0,1.148,11.67,232.35,2711.52
1753,215,BR0215,Simental,2,2024-07-29,28,372.3,1.391,12.41,232.35,2883.46
2134,258,BR0258,Brahman,9,2024-07-29,28,307.8,0.868,10.26,232.35,2383.91
3378,408,BR0408,Angus,6,2024-07-29,28,348.9,1.093,11.63,232.35,2702.23
810,100,BR0100,Simental,1,2024-07-29,28,411.6,1.427,13.72,232.35,3187.84
1746,214,BR0214,Cruzado Nelore,8,2024-07-29,28,355.6,1.339,11.85,232.35,2753.35
3457,417,BR0417,Angus,10,2024-07-29,28,385.1,1.11,12.84,232.35,2983.37
2110,255,BR0255,Cruzado Nelore,7,2024-07-29,28,344.8,0.939,11.49,232.35,2669.7
1613,198,BR0198,Angus,7,2024-07-29,28,371.8,1.36,12.39,232.35,2878.82
1119,138,BR0138,Cruzado Nelore,2,2024-07-29,28,401.6,1.187,13.39,232.35,3111.17
2157,260,BR0260,Simental,8,2024-07-29,28,406.1,1.47,13.54,232.35,3146.02
4121,497,BR0497,Simental,5,2024-07-29,28,393.5,1.191,13.12,232.35,3048.43
1721,212,BR0212,Cruzado Nelore,4,2024-07-29,28,353.4,1.147,11.78,232.35,2737.08
3174,385,BR0385,Nelore,1,2024-07-29,28,343.2,0.847,11.44,232.35,2658.08
2194,266,BR0266,Nelore,9,2024-07-29,28,320.3,0.923,10.68,232.35,2481.5
1588,195,BR0195,Angus,6,2024-07-29,28,390.0,1.596,13.0,232.35,3020.55
3687,444,BR0444,Brahman,3,2024-07-29,28,278.4,0.652,9.28,232.35,2156.21
3403,411,BR0411,Nelore,10,2024-07-29,28,314.4,1.195,10.48,232.35,2435.03
1048,130,BR0130,Simental,2,2024-07-29,28,402.0,1.553,13.4,232.35,3113.49
750,92,BR0092,Nelore,3,2024-07-29,28,377.7,1.325,12.59,232.35,2925.29
4007,482,BR0482,Angus,10,2024-07-29,28,369.2,1.073,12.31,232.35,2860.23
2205,267,BR0267,Simental,7,2024-07-29,28,398.2,1.285,13.27,232.35,3083.28
148,18,BR0018,Nelore,2,2024-07-29,28,357.1,1.202,11.9,232.35,2764.96
3166,384,BR0384,Nelore,5,2024-07-29,28,366.3,1.127,12.21,232.35,2836.99
757,93,BR0093,Nelore,9,2024-07-29,28,351.3,1.372,11.71,232.35,2720.82
1714,211,BR0211,Cruzado Nelore,10,2024-07-29,28,360.5,1.421,12.02,232.35,2792.85
742,91,BR0091,Nelore,5,2024-07-29,28,363.4,1.111,12.11,232.35,2813.76
3869,466,BR0466,Cruzado Nelore,8,2024-07-29,28,373.2,1.309,12.44,232.35,2890.43
2218,269,BR0269,Nelore,7,2024-07-29,28,338.2,1.333,11.27,232.35,2618.58
3933,473,BR0473,Nelore,9,2024-07-29,28,355.2,1.169,11.84,232.35,2751.02
3159,383,BR0383,Angus,3,2024-07-29,28,358.8,1.223,11.96,232.35,2778.91
3411,412,BR0412,Nelore,3,2024-07-29,28,345.8,1.027,11.53,232.35,2679.0
2226,270,BR0270,Nelore,7,2024-07-29,28,348.2,1.056,11.61,232.35,2697.58
734,90,BR0090,Cruzado Nelore,2,2024-07-29,28,355.9,1.042,11.86,232.35,2755.67
2,1,BR0001,Nelore,3,2024-07-29,28,325.0,1.142,10.83,232.35,2516.35
1054,131,BR0131,Brahman,2,2024-07-29,28,276.4,0.562,9.21,232.35,2139.94
155,19,BR0019,Nelore,5,2024-07-29,28,348.7,0.754,11.62,232.35,2699.91
1705,210,BR0210,Cruzado Nelore,2,2024-07-29,28,348.3,0.851,11.61,232.35,2697.58
2211,268,BR0268,Cruzado Nelore,7,2024-07-29,28,367.5,1.319,12.25,232.35,2846.29
3464,418,BR0418,Nelore,7,2024-07-29,28,355.9,1.163,11.86,232.35,2755.67
2188,265,BR0265,Cruzado Nelore,1,2024-07-29,28,387.8,1.482,12.93,232.35,3004.29
141,17,BR0017,Cruzado Nelore,10,2024-07-29,28,370.7,1.073,12.36,232.35,2871.85
3702,445,BR0445,Cruzado Nelore,10,2024-07-29,28,326.4,0.473,10.88,232.35,2527.97
2144,259,BR0259,Nelore,3,2024-07-29,28,313.7,0.611,10.46,232.35,2430.38
1275,156,BR0156,Cruzado Nelore,8,2024-07-29,28,349.1,1.054,11.64,232.35,2704.55
785,97,BR0097,Brahman,5,2024-07-29,28,294.4,1.052,9.81,232.35,2279.35
11,2,BR0002,Nelore,8,2024-07-29,28,296.6,0.995,9.89,232.35,2297.94
3810,458,BR0458,Angus,7,2024-07-29,28,381.8,0.983,12.73,232.35,2957.82
3195,387,BR0387,Nelore,5,2024-07-29,28,308.2,0.82,10.27,232.35,2386.23
3835,461,BR0461,Simental,5,2024-07-29,28,390.2,1.356,13.01,232.35,3022.87
778,96,BR0096,Brahman,3,2024-07-29,28,336.5,1.461,11.22,232.35,2606.97
134,16,BR0016,Nelore,3,2024-07-29,28,359.0,1.249,11.97,232.35,2781.23
